Metadata;Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa)
;4222555365440;1649435689625000;0;13407;1;541;1555.000000;36576;33072;31759;32799;32784;32959;29937;34126;31895;0;0;8.929209;0.821607;-1.942804;-0.424526;-0.126327;0.426789;-46.416484;25.359898;-13.694880;-0.620812;0.238100;0.722297;0.190234;30.444126;0.000000;4222555365440;1649435689625000;0;13407;1;541;1578.000000;36880;33984;31823;28543;34496;32735;28712;34237;31155;0;0;9.641064;2.547510;-1.572455;-0.267045;0.037305;-0.162823;-66.890605;11.325346;-26.919120;0.607049;0.274188;-0.695293;0.269962;30.191289;0.000000;4222555365440;1649435689625000;0;29783;1;541;1659.000000;34144;45856;34575;32975;33088;32719;33005;30493;27830;0;0;0.863195;9.754373;1.593435;0.221231;0.199824;0.013375;-5.298682;-28.839195;-66.863847;0.634146;0.502620;-0.403633;-0.426979;26.363004;0.000000;4222555365440;1649435689625000;0;13407;1;541;1659.000000;37296;31984;32079;32799;33072;32671;30164;32621;34631;0;0;10.338441;-1.481889;-1.744935;0.221559;0.039259;-0.135059;-48.056513;-1.309358;18.296905;-0.492406;-0.543002;0.523910;-0.433824;30.453172;0.000000;4222555365440;1649435689625000;0;13399;1;541;1671.000000;46064;29040;29967;31951;33504;32623;29215;30834;34458;0;0;10.186029;-2.941632;-1.940641;0.129811;0.107443;-0.140911;-53.628508;-22.183725;15.906813;-0.371554;-0.635849;0.334848;-0.587811;30.059347;0.000000;4222555365440;1649435689625000;0;42079;1;541;1613.000000;33696;28528;33215;30751;32320;32703;30882;39379;33306;0;0;2.030304;-9.532236;1.990830;-0.034684;0.015825;-0.050798;-34.786597;85.338112;2.253088;-0.203872;0.289567;-0.561848;0.747606;26.047548;0.000000
;4222555365460;1649435689632812;0;29791;1;542;1554.000000;36704;33088;31935;32831;32784;32879;29905;34142;31895;0;0;9.218865;0.852899;-1.542337;-0.371628;-0.125402;0.299578;-46.448176;25.738366;-13.716159;-0.620355;0.240099;0.721940;0.190565;30.229226;0.000000;4222555365460;1649435689632812;0;37983;1;542;1578.000000;36880;34224;31775;28495;34480;32783;28728;34269;31155;0;0;9.633117;3.091707;-1.680636;-0.340722;0.012939;-0.088140;-67.073267;11.134883;-26.706423;0.607220;0.273837;-0.695623;0.269084;30.191289;0.000000;4222555365460;1649435689632812;0;37975;1;542;1659.000000;34096;45792;34543;32959;33072;32703;33021;30509;27846;0;0;0.827741;9.707144;1.569210;0.195347;0.174643;-0.012389;-5.283042;-29.004478;-66.863681;0.633907;0.502929;-0.403845;-0.426771;26.363004;0.000000;4222555365460;1649435689632812;0;33887;1;542;1659.000000;37344;32000;32239;32767;33072;32735;30148;32621;34663;0;0;10.445424;-1.448234;-1.385110;0.170953;0.037961;-0.033967;-47.961667;-1.476511;18.523428;-0.491905;-0.543537;0.523358;-0.434388;30.453172;0.000000;4222555365460;1649435689632812;0;46167;1;542;1670.000000;46272;29840;30079;31967;33536;32591;29231;30786;34474;0;0;10.332524;-2.345725;-1.856828;0.154057;0.160602;-0.190641;-53.657741;-21.993933;15.766634;-0.371443;-0.636267;0.333762;-0.588045;29.861523;0.000000;4222555365460;1649435689632812;0;58463;1;542;1613.000000;33648;28512;33183;30767;32320;32703;30882;39363;33306;0;0;1.923586;-9.566575;1.919199;-0.009029;0.016088;-0.050679;-35.043375;85.515970;2.222460;-0.203802;0.289619;-0.561710;0.747708;26.047548;0.000000
;4222555365480;1649435689640625;0;50271;1;543;1554.000000;36848;33056;32015;32879;32800;32815;29921;34142;31911;0;0;9.547706;0.775778;-1.360929;-0.295258;-0.100343;0.196486;-46.323317;26.161879;-13.676784;-0.619961;0.241604;0.721673;0.190954;30.229226;0.000000;4222555365480;1649435689640625;0;54367;1;543;1579.000000;36960;34112;31679;28447;34496;32831;28712;34253;31187;0;0;9.820554;2.836690;-1.896581;-0.414307;0.038790;-0.014452;-67.428727;10.952318;-26.641410;0.607462;0.273083;-0.696046;0.268207;30.396243;0.000000;4222555365480;1649435689640625;0;58455;1;543;1659.000000;34096;45952;34479;32927;33072;32719;33021;30509;27846;0;0;0.825836;9.826622;1.520833;0.144096;0.174467;0.012760;-5.392689;-28.954117;-66.541562;0.633806;0.503075;-0.404021;-0.426582;26.363004;0.000000;4222555365480;1649435689640625;0;50271;1;543;1659.000000;37328;31984;32351;32735;33072;32799;30132;32621;34631;0;0;10.409886;-1.483326;-1.133127;0.120348;0.036663;0.067126;-47.846969;-1.698125;18.646731;-0.491337;-0.543770;0.523108;-0.435039;30.453172;0.000000;4222555365480;1649435689640625;0;21591;1;543;1671.000000;46256;30896;30271;31951;33552;32559;29263;30818;34490;0;0;10.307026;-1.553646;-1.712732;0.129317;0.183182;-0.241756;-53.496486;-21.940083;15.768850;-0.371539;-0.636664;0.332572;-0.588229;30.059347;0.000000;4222555365480;1649435689640625;0;9311;1;543;1613.000000;33648;28416;33215;30783;32304;32687;30882;39379;33306;0;0;1.927137;-9.783453;1.990980;0.016875;-0.010460;-0.076083;-35.173440;85.340882;2.017000;-0.203748;0.289783;-0.561455;0.747851;26.047548;0.000000
;4222555365500;1649435689648437;0;1119;1;544;1555.000000;36944;33056;31999;32927;32832;32735;29921;34174;31927;0;0;9.767142;0.772331;-1.398441;-0.221525;-0.051533;0.067385;-46.206291;26.185041;-13.813173;-0.619678;0.242529;0.721464;0.191493;30.444126;0.000000;4222555365500;1649435689648437;0;58463;1;544;1578.000000;37008;33760;31663;28431;34496;32879;28728;34269;31155;0;0;9.941238;2.035474;-1.932310;-0.437837;0.043012;0.062134;-67.425610;10.719872;-26.661823;0.607660;0.272060;-0.696565;0.267452;30.191289;0.000000;4222555365500;1649435689648437;0;9303;1;544;1659.000000;34144;45824;34495;32879;33072;32719;33021;30493;27846;0;0;0.863481;9.730486;1.532984;0.067172;0.174389;0.012266;-5.538936;-29.039950;-66.748340;0.633859;0.503027;-0.404068;-0.426515;26.363004;0.000000;4222555365500;1649435689648437;0;5215;1;544;1658.000000;37312;32096;32415;32687;33056;32863;30148;32621;34663;0;0;10.369258;-1.236390;-0.989261;0.043152;0.011215;0.168027;-47.872110;-1.736235;18.506040;-0.490709;-0.543692;0.523253;-0.435672;30.251762;0.000000;4222555365500;1649435689648437;0;58455;1;544;1671.000000;46112;32176;30463;31903;33568;32527;29247;30818;34474;0;0;10.181686;-0.592748;-1.569150;0.053875;0.208600;-0.291877;-53.608498;-21.732877;15.913620;-0.371970;-0.636957;0.331394;-0.588305;30.059347;0.000000;4222555365500;1649435689648437;0;21599;1;544;1612.000000;33696;28480;33055;30831;32320;32623;30866;39379;33306;0;0;2.030793;-9.640475;1.631908;0.095036;0.014026;-0.179432;-34.981647;85.365432;2.338058;-0.203426;0.290040;-0.560873;0.748275;25.849430;0.000000
;4222555365520;1649435689656250;0;13407;1;545;1554.000000;36928;33120;31919;33007;32864;32687;29953;34158;31911;0;0;9.727753;0.916686;-1.579129;-0.091108;0.001157;-0.011417;-46.249408;26.272136;-13.807889;-0.619606;0.242877;0.721298;0.191905;30.229226;0.000000;4222555365520;1649435689656250;0;5215;1;545;1579.000000;37056;33392;31727;28415;34480;32943;28712;34285;31187;0;0;10.063819;1.200872;-1.788140;-0.461913;0.016770;0.162101;-67.092617;10.789457;-26.634439;0.607705;0.270735;-0.697275;0.266841;30.396243;0.000000;4222555365520;1649435689656250;0;25687;1;545;1659.000000;34112;45776;34591;32847;33072;32719;33005;30477;27846;0;0;0.840026;9.695007;1.605500;0.015889;0.174336;0.011937;-5.354629;-29.307713;-66.714781;0.634012;0.502853;-0.404030;-0.426529;26.363004;0.000000;4222555365520;1649435689656250;0;25695;1;545;1659.000000;37312;32256;32447;32703;33072;32911;30132;32637;34647;0;0;10.364436;-0.879072;-0.917471;0.069969;0.034608;0.244883;-47.861880;-1.991747;18.364431;-0.489940;-0.543467;0.523470;-0.436556;30.453172;0.000000;4222555365520;1649435689656250;0;33879;1;545;1672.000000;46176;33072;30959;31855;33552;32511;29247;30802;34490;0;0;10.219225;0.078277;-1.197096;-0.020312;0.180338;-0.317300;-53.857043;-21.497195;15.859974;-0.372607;-0.637239;0.330363;-0.588176;30.257171;0.000000;4222555365520;1649435689656250;0;46175;1;545;1613.000000;33696;28576;33343;30863;32304;32607;30866;39379;33290;0;0;2.028420;-9.423941;2.277518;0.146600;-0.012825;-0.205070;-35.137637;85.413735;2.427946;-0.203147;0.290390;-0.560090;0.748801;26.047548;0.000000
;4222555365540;1649435689664062;0;37983;1;546;1555.000000;36944;33136;31871;33055;32864;32639;29921;34158;31911;0;0;9.764538;0.952101;-1.689159;-0.016942;-0.000994;-0.089037;-46.124327;26.456903;-13.685996;-0.619541;0.242828;0.721267;0.192294;30.444126;0.000000;4222555365540;1649435689664062;0;25695;1;546;1578.000000;37120;33264;31759;28463;34480;32991;28744;34285;31203;0;0;10.213386;0.907014;-1.716215;-0.386224;0.020809;0.240585;-67.521323;10.678777;-26.665117;0.607599;0.269371;-0.697979;0.266625;30.191289;0.000000;4222555365540;1649435689664062;0;46167;1;546;1659.000000;34128;45872;34575;32831;33072;32735;33005;30493;27830;0;0;0.850959;9.766506;1.593417;-0.009720;0.174186;0.037250;-5.495074;-29.134320;-66.686185;0.634258;0.502575;-0.403999;-0.426522;26.363004;0.000000;4222555365540;1649435689664062;0;42079;1;546;1658.000000;37248;32496;32495;32687;33072;32959;30148;32653;34631;0;0;10.211642;-0.346338;-0.809675;0.043793;0.034966;0.321691;-47.910874;-1.974173;18.478774;-0.489096;-0.543034;0.523894;-0.437533;30.251762;0.000000;4222555365540;1649435689664062;0;1111;1;546;1671.000000;46224;33584;31599;31823;33552;32495;29263;30802;34474;0;0;10.249265;0.460612;-0.718051;-0.071071;0.182793;-0.341718;-53.788298;-21.559708;15.977944;-0.373428;-0.637472;0.329383;-0.587952;30.059347;0.000000;4222555365540;1649435689664062;0;58463;1;546;1613.000000;33776;28592;33199;30863;32320;32623;30850;39363;33306;0;0;2.206829;-9.390605;1.954863;0.146350;0.013985;-0.179547;-35.256475;85.149754;2.403906;-0.202883;0.290606;-0.559358;0.749337;26.047548;0.000000
;4222555365560;1649435689671875;0;50271;1;547;1554.000000;36992;33056;31919;33087;32848;32575;29937;34158;31911;0;0;9.875758;0.770549;-1.579264;0.036164;-0.025554;-0.190619;-46.039078;26.721520;-13.618043;-0.619380;0.242384;0.721431;0.192757;30.229226;0.000000;4222555365560;1649435689671875;0;42079;1;547;1578.000000;37120;33232;31727;28527;34480;33039;28744;34285;31187;0;0;10.214541;0.834494;-1.788134;-0.286056;0.022419;0.318528;-67.595462;10.489504;-26.673043;0.607308;0.268030;-0.698654;0.266869;30.191289;0.000000;4222555365560;1649435689671875;0;58455;1;547;1659.000000;34144;45872;34527;32815;33072;32735;32989;30509;27846;0;0;0.862962;9.766325;1.557161;-0.035362;0.174160;0.037086;-5.625891;-29.119991;-66.854780;0.634553;0.502233;-0.403925;-0.426555;26.363004;0.000000;4222555365560;1649435689671875;0;9311;1;547;1659.000000;37184;32800;32463;32655;33072;33007;30164;32653;34663;0;0;10.058251;0.332993;-0.881923;-0.005940;0.032661;0.396522;-47.659192;-1.821777;18.783345;-0.488222;-0.542356;0.524563;-0.438547;30.453172;0.000000;4222555365560;1649435689671875;0;29783;1;547;1671.000000;46208;34080;31999;31807;33568;32479;29263;30770;34458;0;0;10.231188;0.832418;-0.418442;-0.096416;0.208309;-0.366848;-53.914691;-21.479358;16.120895;-0.374401;-0.637641;0.328360;-0.587722;30.059347;0.000000;4222555365560;1649435689671875;0;17503;1;547;1613.000000;33728;28704;33311;30863;32304;32623;30834;39379;33290;0;0;2.095236;-9.135961;2.205680;0.146309;-0.012089;-0.179153;-35.260066;85.060635;2.434895;-0.202677;0.290898;-0.558604;0.749841;26.047548;0.000000
;4222555365580;1649435689679687;0;5215;1;548;1555.000000;37008;32880;32031;33087;32848;32527;29921;34142;31895;0;0;9.919087;0.374497;-1.325905;0.033159;-0.027808;-0.266821;-45.892829;27.118218;-13.374345;-0.619152;0.241735;0.721669;0.193411;30.444126;0.000000;4222555365580;1649435689679687;0;62559;1;548;1580.000000;37056;33056;31695;28591;34496;33055;28712;34285;31187;0;0;10.075972;0.440475;-1.859742;-0.186989;0.044367;0.343665;-67.450669;10.245559;-26.655740;0.606946;0.266832;-0.699199;0.267465;30.601196;0.000000;4222555365580;1649435689679687;0;5207;1;548;1659.000000;34144;45808;34575;32767;33056;32751;33005;30493;27830;0;0;0.863747;9.718531;1.593439;-0.112464;0.148680;0.061948;-5.487714;-29.377548;-66.728280;0.635000;0.501619;-0.403835;-0.426698;26.363004;0.000000;4222555365580;1649435689679687;0;29791;1;548;1659.000000;37168;33024;32367;32639;33072;33039;30164;32685;34647;0;0;10.014741;0.830918;-1.098108;-0.031242;0.032012;0.447068;-47.559575;-1.958610;18.570381;-0.487313;-0.541525;0.525383;-0.439601;30.453172;0.000000;4222555365580;1649435689679687;0;42071;1;548;1670.000000;46064;34208;32127;31791;33584;32447;29247;30754;34474;0;0;10.120696;0.929377;-0.323092;-0.122048;0.235995;-0.416379;-54.001685;-21.148374;15.962284;-0.375586;-0.637771;0.327232;-0.587454;29.861523;0.000000;4222555365580;1649435689679687;0;33887;1;548;1613.000000;33760;28720;33391;30831;32304;32639;30850;39347;33258;0;0;2.166138;-9.101080;2.384850;0.094710;-0.011879;-0.153475;-35.140618;85.077088;2.307015;-0.202487;0.291173;-0.558031;0.750212;26.047548;0.000000
;4222555365600;1649435689687500;0;13407;1;549;1555.000000;37008;32720;32047;33071;32864;32447;29921;34126;31911;0;0;9.924780;0.014937;-1.289578;0.006438;-0.003062;-0.393374;-46.016697;27.419395;-13.297302;-0.618872;0.240775;0.721946;0.194471;30.444126;0.000000;4222555365600;1649435689687500;0;9311;1;549;1579.000000;36976;32816;31839;28623;34512;33071;28744;34317;31187;0;0;9.900251;-0.102550;-1.535499;-0.136516;0.073555;0.370983;-67.475973;10.399051;-26.711392;0.606582;0.265648;-0.699649;0.268293;30.396243;0.000000;4222555365600;1649435689687500;0;21591;1;549;1659.000000;34160;45680;34623;32751;33056;32751;32989;30509;27830;0;0;0.877320;9.622764;1.629738;-0.138106;0.148654;0.061783;-5.406676;-29.352368;-66.491661;0.635497;0.500940;-0.403701;-0.426882;26.363004;0.000000;4222555365600;1649435689687500;0;50271;1;549;1660.000000;37216;33120;32271;32607;33072;33055;30148;32701;34647;0;0;10.120089;1.044743;-1.314247;-0.081124;0.030212;0.470757;-47.662989;-2.068071;18.611410;-0.486463;-0.540553;0.526340;-0.440594;30.654582;0.000000;4222555365600;1649435689687500;0;58455;1;549;1671.000000;45904;33872;32207;31791;33600;32415;29247;30738;34442;0;0;10.004603;0.680603;-0.263022;-0.121661;0.258435;-0.467553;-54.066442;-21.583219;15.935169;-0.376915;-0.637914;0.325941;-0.587165;30.059347;0.000000;4222555365600;1649435689687500;0;42079;1;549;1613.000000;33760;28656;33247;30799;32304;32639;30834;39347;33274;0;0;2.168630;-9.245499;2.062336;0.043400;-0.012404;-0.153714;-35.021702;85.076576;2.180310;-0.202239;0.291490;-0.557607;0.750471;26.047548;0.000000
;4222555365620;1649435689695312;0;29791;1;550;1555.000000;36992;32592;32047;33087;32864;32383;29937;34110;31911;0;0;9.892932;-0.272132;-1.289556;0.031380;-0.003728;-0.495127;-46.141001;27.449609;-13.229226;-0.618534;0.239469;0.722337;0.195705;30.444126;0.000000;4222555365620;1649435689695312;0;29791;1;550;1579.000000;36992;32624;32015;28687;34496;33087;28728;34333;31187;0;0;9.942797;-0.538613;-1.139596;-0.037194;0.047670;0.398214;-67.489534;10.506646;-26.429519;0.606013;0.264651;-0.700083;0.269429;30.396243;0.000000;4222555365620;1649435689695312;0;33879;1;550;1659.000000;34144;45456;34719;32751;33056;32751;33005;30509;27814;0;0;0.867941;9.455679;1.702285;-0.138106;0.148654;0.061783;-5.290661;-29.207826;-66.395659;0.635990;0.500266;-0.403566;-0.427066;26.363004;0.000000;4222555365620;1649435689695312;0;58463;1;550;1659.000000;37216;33120;32207;32559;33120;33055;30132;32717;34647;0;0;10.119438;1.042540;-1.458205;-0.157876;0.106836;0.470715;-47.910804;-2.043633;18.614512;-0.485930;-0.539300;0.527283;-0.441588;30.453172;0.000000;4222555365620;1649435689695312;0;62551;1;550;1671.000000;45824;33168;32239;31791;33584;32383;29263;30754;34458;0;0;9.953487;0.154214;-0.239125;-0.120968;0.231920;-0.517858;-53.688240;-21.693326;16.226390;-0.378322;-0.638180;0.324560;-0.586736;30.059347;0.000000;4222555365620;1649435689695312;0;54367;1;550;1612.000000;33776;28624;33279;30815;32304;32655;30802;39347;33290;0;0;2.204159;-9.318396;2.133490;0.068760;-0.010840;-0.127314;-35.022295;85.048816;2.200572;-0.202094;0.291726;-0.557140;0.750766;25.849430;0.000000
;4222555365640;1649435689703125;0;46175;1;551;1555.000000;36928;32480;32031;33167;32864;32351;29921;34110;31895;0;0;9.751260;-0.521506;-1.325777;0.159612;-0.003906;-0.548077;-46.030501;27.677443;-12.970736;-0.618272;0.237704;0.722872;0.196706;30.444126;0.000000;4222555365640;1649435689703125;0;46175;1;551;1579.000000;37008;32480;32079;28751;34496;33103;28728;34349;31203;0;0;9.984008;-0.865724;-0.995580;0.062337;0.048084;0.425435;-67.483787;10.437199;-26.470344;0.605312;0.263814;-0.700437;0.270902;30.396243;0.000000;4222555365640;1649435689703125;0;54359;1;551;1658.000000;34144;45568;34735;32767;33056;32751;32989;30525;27814;0;0;0.866379;9.538718;1.714208;-0.112434;0.151976;0.062973;-5.291633;-29.316892;-66.419888;0.636443;0.499655;-0.403469;-0.427199;26.154381;0.000000;4222555365640;1649435689703125;0;13407;1;551;1659.000000;37168;33024;32127;32527;33152;33071;30116;32717;34631;0;0;10.015096;0.831201;-1.637980;-0.208335;0.156828;0.495748;-47.862788;-2.065483;18.572198;-0.485562;-0.537812;0.528268;-0.442630;30.453172;0.000000;4222555365640;1649435689703125;0;5207;1;551;1671.000000;45872;32576;32255;31807;33568;32367;29279;30706;34458;0;0;9.997549;-0.289960;-0.227048;-0.095305;0.205644;-0.543080;-53.588388;-21.376292;16.173699;-0.379687;-0.638574;0.323095;-0.586234;30.059347;0.000000;4222555365640;1649435689703125;0;9311;1;551;1612.000000;33728;28624;33279;30799;32304;32655;30818;39363;33274;0;0;2.096820;-9.316627;2.133527;0.043106;-0.011103;-0.127433;-35.139516;85.191504;2.224352;-0.201918;0.291983;-0.556740;0.751010;25.849430;0.000000
;4222555365660;1649435689710937;0;54367;1;552;1554.000000;36880;32368;31983;33263;32880;32335;29905;34094;31895;0;0;9.645245;-0.771417;-1.433734;0.316157;0.023510;-0.576404;-45.786723;27.783688;-12.990500;-0.618207;0.235459;0.723484;0.197358;30.229226;0.000000;4222555365660;1649435689710937;0;62559;1;552;1579.000000;37024;32336;32031;28799;34496;33135;28744;34349;31187;0;0;10.025499;-1.192720;-1.103399;0.137381;0.049142;0.477543;-67.493253;10.688832;-26.541173;0.604479;0.263010;-0.700759;0.272703;30.396243;0.000000;4222555365660;1649435689710937;0;5207;1;552;1659.000000;34144;45536;34751;32767;33056;32751;32973;30541;27830;0;0;0.867054;9.515413;1.726459;-0.112464;0.148680;0.061948;-5.408864;-29.547149;-66.383129;0.636888;0.499039;-0.403377;-0.427341;26.363004;0.000000;4222555365660;1649435689710937;0;21599;1;552;1660.000000;37088;32960;32047;32479;33184;33071;30116;32733;34631;0;0;9.838552;0.694276;-1.817755;-0.283368;0.205670;0.493919;-47.860437;-1.977707;18.794649;-0.485451;-0.536100;0.529283;-0.443614;30.654582;0.000000;4222555365660;1649435689710937;0;21591;1;552;1671.000000;45920;32288;32271;31839;33568;32367;29279;30690;34458;0;0;10.037611;-0.506371;-0.214984;-0.045049;0.205360;-0.543265;-53.769418;-21.556519;16.170064;-0.380925;-0.639041;0.321513;-0.585792;30.059347;0.000000;4222555365660;1649435689710937;0;33887;1;552;1613.000000;33632;28656;33327;30799;32304;32639;30802;39363;33274;0;0;1.882336;-9.240861;2.241643;0.043400;-0.012404;-0.153714;-35.240911;85.191812;2.065236;-0.201668;0.292300;-0.556307;0.751275;26.047548;0.000000
;4222555365680;1649435689718750;0;13407;1;553;1555.000000;36912;32320;31967;33391;32880;32319;29905;34078;31895;0;0;9.720686;-0.880493;-1.471121;0.519343;0.021884;-0.605574;-45.811015;27.624723;-13.130114;-0.618298;0.232640;0.724278;0.197503;30.444126;0.000000;4222555365680;1649435689718750;0;9311;1;553;1578.000000;36992;32320;32031;28831;34496;33135;28728;34365;31171;0;0;9.952194;-1.229244;-1.103301;0.187347;0.051433;0.479539;-67.448213;10.767732;-26.118646;0.603596;0.262315;-0.701022;0.274647;30.191289;0.000000;4222555365680;1649435689718750;0;21591;1;553;1658.000000;34160;45456;34799;32799;33056;32767;32973;30525;27814;0;0;0.879784;9.454900;1.762597;-0.061120;0.151905;0.088785;-5.494810;-29.554521;-66.533234;0.637280;0.498518;-0.403415;-0.427330;26.154381;0.000000;4222555365680;1649435689718750;0;33887;1;553;1659.000000;37040;32912;32111;32431;33168;33087;30132;32733;34615;0;0;9.731591;0.587059;-1.673652;-0.360797;0.180975;0.518227;-47.908578;-1.740292;18.430308;-0.485408;-0.534230;0.530528;-0.444430;30.453172;0.000000;4222555365680;1649435689718750;0;42071;1;553;1670.000000;45824;32528;32271;31887;33584;32367;29295;30674;34442;0;0;9.961724;-0.326076;-0.215464;0.029512;0.233240;-0.542834;-53.631361;-21.618688;16.228581;-0.382008;-0.639551;0.319718;-0.585512;29.861523;0.000000;4222555365680;1649435689718750;0;42079;1;553;1612.000000;33760;28592;33215;30783;32304;32639;30818;39347;33258;0;0;2.169619;-9.390021;1.990167;0.017742;-0.012101;-0.153475;-35.313245;85.046358;2.080417;-0.201388;0.292636;-0.555950;0.751483;25.849430;0.000000
;4222555365700;1649435689726562;0;25695;1;554;1555.000000;36992;32320;31951;33487;32896;32319;29905;34046;31879;0;0;9.902859;-0.883394;-1.507624;0.673669;0.047749;-0.608738;-45.945006;27.677623;-13.075825;-0.618594;0.229419;0.725124;0.197242;30.444126;0.000000;4222555365700;1649435689726562;0;33887;1;554;1580.000000;37072;32400;32095;28879;34496;33151;28760;34381;31187;0;0;10.133557;-1.047959;-0.959682;0.261353;0.047127;0.504165;-67.146604;10.765501;-26.153760;0.602596;0.261730;-0.701236;0.276845;30.601196;0.000000;4222555365700;1649435689726562;0;37975;1;554;1658.000000;34224;45504;34815;32815;33056;32767;32989;30541;27798;0;0;0.927459;9.489996;1.774749;-0.035479;0.151931;0.088949;-5.611502;-29.293946;-66.508278;0.637625;0.498057;-0.403496;-0.427276;26.154381;0.000000;4222555365700;1649435689726562;0;50271;1;554;1659.000000;36976;32928;32255;32399;33120;33119;30100;32749;34631;0;0;9.587129;0.624641;-1.349653;-0.412114;0.104384;0.567304;-47.658790;-1.691089;18.613998;-0.485224;-0.532291;0.532106;-0.445070;30.453172;0.000000;4222555365700;1649435689726562;0;62551;1;554;1670.000000;45648;33424;32175;31935;33584;32367;29295;30658;34458;0;0;9.816883;0.347532;-0.287658;0.104896;0.232815;-0.543112;-53.498076;-21.805797;15.933189;-0.382902;-0.640172;0.317750;-0.585321;29.861523;0.000000;4222555365700;1649435689726562;0;1119;1;554;1613.000000;33808;28656;33279;30799;32304;32639;30818;39331;33242;0;0;2.275943;-9.247301;2.133984;0.043400;-0.012404;-0.153714;-35.589376;85.095404;2.158600;-0.201138;0.292954;-0.555516;0.751747;26.047548;0.000000
