Metadata;Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa)
;4222556140460;1649435992367187;0;58463;1;124;1554.000000;36912;32528;31935;33135;32864;32687;29940;34301;31993;0;0;9.712474;-0.413039;-1.542807;0.114684;0.001433;-0.015105;-45.510574;29.382540;-11.895693;0.572975;-0.386178;-0.654652;-0.306589;30.229226;0.000000;4222556140460;1649435992367187;0;42079;1;124;1578.000000;36960;32608;31999;28671;34528;32815;28680;34464;31339;0;0;9.869532;-0.575152;-1.175474;-0.066605;0.092527;-0.032314;-68.141815;12.993704;-24.512582;-0.346335;0.636630;0.389677;0.568249;30.191289;0.000000;4222556140460;1649435992367187;0;21591;1;124;1657.000000;34016;45632;34543;32879;33072;32703;32955;30373;27769;0;0;0.768653;9.587333;1.568827;0.067194;0.180936;-0.011278;-6.201128;-30.703526;-67.496480;-0.758049;-0.637398;0.113744;0.078408;25.945758;0.000000;4222556140460;1649435992367187;0;33887;1;124;1657.000000;37120;32960;32223;32607;33056;32735;30108;32580;34568;0;0;9.907892;0.686167;-1.421869;-0.085677;0.013772;-0.038640;-48.164660;-2.412572;17.572194;0.148466;0.737734;-0.123472;0.646886;30.050352;0.000000;4222556140460;1649435992367187;0;9303;1;124;1670.000000;45904;33664;31887;31807;33488;32703;29161;31006;34455;0;0;10.006690;0.523954;-0.503073;-0.097203;0.087427;-0.013315;-55.022058;-18.936563;16.316009;0.292119;0.654654;-0.301118;0.628826;29.861523;0.000000;4222556140460;1649435992367187;0;62559;1;124;1611.000000;33792;28640;33295;30751;32320;32719;30978;39125;32893;0;0;2.238019;-9.282859;2.168860;-0.034980;0.017460;-0.024185;-34.038327;82.078705;-3.109779;-0.077788;0.201913;-0.592528;0.775945;25.651313;0.000000
;4222556140480;1649435992375000;0;9311;1;125;1554.000000;36912;32512;31935;33119;32864;32687;29940;34301;31993;0;0;9.713047;-0.448993;-1.542808;0.088960;0.001399;-0.014644;-45.671726;29.393457;-11.792201;0.573113;-0.386029;-0.654668;-0.306485;30.229226;0.000000;4222556140480;1649435992375000;0;58463;1;125;1579.000000;36960;32608;31999;28671;34528;32815;28696;34496;31355;0;0;9.870314;-0.573791;-1.175475;-0.066950;0.090145;-0.033288;-68.151593;12.992714;-24.375810;-0.346377;0.636545;0.389733;0.568280;30.396243;0.000000;4222556140480;1649435992375000;0;37975;1;125;1657.000000;34016;45632;34543;32879;33072;32703;32939;30373;27769;0;0;0.768653;9.587333;1.568827;0.067194;0.180936;-0.011278;-6.201210;-30.681353;-67.368169;-0.758064;-0.637380;0.113749;0.078402;25.945758;0.000000;4222556140480;1649435992375000;0;54367;1;125;1658.000000;37120;32960;32223;32607;33056;32735;30108;32596;34552;0;0;9.908641;0.688428;-1.421877;-0.084725;0.012512;-0.039270;-48.028971;-2.434501;17.750195;0.148485;0.737755;-0.123408;0.646869;30.251762;0.000000;4222556140480;1649435992375000;0;21591;1;125;1669.000000;45856;33696;31823;31807;33488;32703;29145;31038;34487;0;0;9.969753;0.547650;-0.551378;-0.097557;0.089986;-0.012386;-54.843456;-18.887463;16.155261;0.292168;0.654590;-0.301264;0.628801;29.663699;0.000000;4222556140480;1649435992375000;0;13407;1;125;1610.000000;33792;28640;33295;30751;32320;32719;30962;39125;32909;0;0;2.236708;-9.282855;2.168416;-0.034982;0.017793;-0.023874;-34.036955;81.960725;-3.076936;-0.077766;0.201934;-0.592496;0.775966;25.453195;0.000000
;4222556140500;1649435992382812;0;25695;1;126;1554.000000;36912;32512;31935;33119;32864;32687;29940;34301;32009;0;0;9.713047;-0.448993;-1.542808;0.088960;0.001399;-0.014644;-45.772919;29.393242;-11.896392;0.573251;-0.385879;-0.654684;-0.306381;30.229226;0.000000;4222556140500;1649435992382812;0;13407;1;126;1579.000000;36960;32624;31999;28655;34528;32815;28664;34464;31339;0;0;9.869776;-0.537513;-1.175492;-0.091754;0.090191;-0.033755;-68.176030;12.865406;-24.411111;-0.346356;0.636493;0.389734;0.568350;30.396243;0.000000;4222556140500;1649435992382812;0;58455;1;126;1658.000000;34016;45632;34543;32879;33072;32703;32955;30389;27785;0;0;0.769026;9.588006;1.568985;0.067168;0.177809;-0.012201;-6.203508;-30.915353;-67.308062;-0.758078;-0.637360;0.113762;0.078405;26.154381;0.000000;4222556140500;1649435992382812;0;1119;1;126;1658.000000;37104;32960;32239;32607;33056;32751;30108;32564;34584;0;0;9.872693;0.688968;-1.385862;-0.084649;0.012260;-0.013710;-48.165991;-2.464704;17.450642;0.148438;0.737766;-0.123419;0.646866;30.251762;0.000000;4222556140500;1649435992382812;0;37975;1;126;1669.000000;45840;33680;31823;31807;33488;32703;29145;31022;34455;0;0;9.957880;0.535876;-0.551398;-0.097557;0.089986;-0.012386;-54.892873;-19.131532;15.876554;0.292200;0.654533;-0.301393;0.628783;29.663699;0.000000;4222556140500;1649435992382812;0;25695;1;126;1610.000000;33792;28640;33295;30751;32320;32719;30978;39157;32909;0;0;2.236708;-9.282855;2.168416;-0.034982;0.017793;-0.023874;-34.165826;82.125610;-3.244883;-0.077745;0.201954;-0.592464;0.775988;25.453195;0.000000
;4222556140520;1649435992390625;0;33887;1;127;1553.000000;36928;32528;31919;33119;32848;32687;29940;34333;31993;0;0;9.748102;-0.413594;-1.578202;0.091398;-0.022529;-0.013978;-45.754470;29.392887;-12.146897;0.573334;-0.385752;-0.654756;-0.306232;30.014327;0.000000;4222556140520;1649435992390625;0;25695;1;127;1578.000000;36960;32624;31999;28671;34528;32815;28680;34464;31355;0;0;9.868994;-0.538876;-1.175491;-0.066605;0.092527;-0.032314;-68.047130;12.867715;-24.370959;-0.346405;0.636404;0.389785;0.568385;30.191289;0.000000;4222556140520;1649435992390625;0;1111;1;127;1656.000000;34016;45616;34543;32879;33072;32703;32955;30373;27769;0;0;0.768235;9.574488;1.568671;0.067216;0.183575;-0.010603;-6.211871;-31.022152;-67.015608;-0.758095;-0.637343;0.113761;0.078389;25.737135;0.000000;4222556140520;1649435992390625;0;17503;1;127;1658.000000;37104;32944;32239;32607;33056;32735;30108;32596;34584;0;0;9.873245;0.653451;-1.385844;-0.084725;0.012512;-0.039270;-48.272437;-2.274749;17.339079;0.148457;0.737787;-0.123355;0.646849;30.251762;0.000000;4222556140520;1649435992390625;0;58455;1;127;1670.000000;45824;33616;31823;31807;33488;32703;29177;31022;34471;0;0;9.946815;0.489057;-0.551123;-0.097203;0.087427;-0.013315;-54.814023;-19.268130;16.073553;0.292230;0.654484;-0.301522;0.628758;29.861523;0.000000;4222556140520;1649435992390625;0;46175;1;127;1611.000000;33792;28640;33279;30751;32320;32719;30962;39141;32909;0;0;2.238031;-9.282843;2.133018;-0.034980;0.017460;-0.024185;-34.196575;82.097761;-3.188958;-0.077723;0.201976;-0.592431;0.776009;25.651313;0.000000
;4222556140540;1649435992398437;0;58463;1;128;1554.000000;36912;32528;31919;33119;32864;32687;29940;34301;31993;0;0;9.712506;-0.413041;-1.579147;0.088960;0.001399;-0.014644;-45.737919;29.367574;-12.102211;0.573473;-0.385601;-0.654773;-0.306127;30.229226;0.000000;4222556140540;1649435992398437;0;46175;1;128;1579.000000;36944;32640;31999;28671;34528;32815;28696;34448;31339;0;0;9.832708;-0.500693;-1.175468;-0.066950;0.090145;-0.033288;-68.038110;12.996596;-24.495492;-0.346447;0.636319;0.389841;0.568416;30.396243;0.000000;4222556140540;1649435992398437;0;21591;1;128;1657.000000;34016;45648;34543;32879;33072;32703;32955;30357;27785;0;0;0.768469;9.599279;1.568826;0.067194;0.180936;-0.011278;-6.177120;-30.866414;-67.134082;-0.758110;-0.637324;0.113767;0.078381;25.945758;0.000000;4222556140540;1649435992398437;0;29791;1;128;1657.000000;37104;32928;32255;32607;33056;32751;30108;32564;34552;0;0;9.873024;0.615658;-1.349826;-0.085601;0.013520;-0.013075;-48.252654;-2.551784;17.475584;0.148413;0.737793;-0.123369;0.646850;30.050352;0.000000;4222556140540;1649435992398437;0;9303;1;128;1671.000000;45808;33568;31775;31807;33488;32703;29161;31038;34471;0;0;9.935522;0.454134;-0.586762;-0.096758;0.084868;-0.014150;-54.524222;-18.996624;16.041285;0.292277;0.654434;-0.301669;0.628718;30.059347;0.000000;4222556140540;1649435992398437;0;1119;1;128;1611.000000;33792;28640;33295;30751;32320;32735;30962;39109;32909;0;0;2.238019;-9.282859;2.168860;-0.035270;0.018196;0.001742;-33.909321;82.077740;-3.308395;-0.077778;0.201936;-0.592421;0.776022;25.651313;0.000000
;4222556140560;1649435992406250;0;9311;1;129;1553.000000;36928;32528;31919;33119;32848;32687;29956;34317;31993;0;0;9.748102;-0.413594;-1.578202;0.091398;-0.022529;-0.013978;-45.841758;29.496641;-12.082910;0.573555;-0.385476;-0.654844;-0.305979;30.014327;0.000000;4222556140560;1649435992406250;0;62559;1;129;1579.000000;36960;32640;31999;28671;34528;32815;28696;34480;31339;0;0;9.869239;-0.501235;-1.175509;-0.066950;0.090145;-0.033288;-68.160730;12.989377;-24.563966;-0.346489;0.636234;0.389896;0.568448;30.396243;0.000000;4222556140560;1649435992406250;0;42071;1;129;1657.000000;34016;45648;34543;32879;33056;32703;32955;30373;27769;0;0;0.768469;9.599279;1.568826;0.066984;0.155655;-0.011400;-6.339670;-30.923469;-67.540188;-0.758115;-0.637298;0.113848;0.078436;25.945758;0.000000;4222556140560;1649435992406250;0;54367;1;129;1658.000000;37104;32912;32239;32607;33040;32751;30108;32564;34568;0;0;9.874349;0.582418;-1.385807;-0.084836;-0.013006;-0.014012;-48.257435;-2.661593;17.626121;0.148356;0.737867;-0.123394;0.646774;30.251762;0.000000;4222556140560;1649435992406250;0;25687;1;129;1670.000000;45840;33552;31727;31807;33488;32703;29145;31022;34471;0;0;9.959613;0.440901;-0.623015;-0.097203;0.087427;-0.013315;-54.708832;-18.919421;16.039385;0.292324;0.654377;-0.301815;0.628685;29.861523;0.000000;4222556140560;1649435992406250;0;21599;1;129;1611.000000;33792;28640;33295;30751;32320;32735;30930;39141;32893;0;0;2.238019;-9.282859;2.168860;-0.035270;0.018196;0.001742;-33.898234;82.190058;-3.500024;-0.077833;0.201896;-0.592410;0.776035;25.651313;0.000000
;4222556140580;1649435992414062;0;29791;1;130;1554.000000;36928;32528;31919;33119;32864;32687;29940;34317;31993;0;0;9.748935;-0.413621;-1.579180;0.088960;0.001399;-0.014644;-45.974287;29.524139;-12.219107;0.573685;-0.385342;-0.654850;-0.305888;30.229226;0.000000;4222556140580;1649435992414062;0;13407;1;130;1579.000000;36976;32640;31983;28671;34528;32815;28680;34480;31371;0;0;9.905809;-0.501760;-1.211526;-0.066950;0.090145;-0.033288;-68.186614;12.889439;-24.124428;-0.346531;0.636149;0.389952;0.568479;30.396243;0.000000;4222556140580;1649435992414062;0;58455;1;130;1657.000000;34000;45648;34527;32879;33072;32703;32939;30389;27769;0;0;0.756400;9.599466;1.556719;0.067194;0.180936;-0.011278;-6.201825;-30.813168;-67.490042;-0.758130;-0.637279;0.113854;0.078429;25.945758;0.000000;4222556140580;1649435992414062;0;9311;1;130;1658.000000;37120;32912;32239;32607;33056;32735;30124;32564;34568;0;0;9.910273;0.581860;-1.385830;-0.084725;0.012512;-0.039270;-48.256260;-2.496892;17.446477;0.148376;0.737889;-0.123330;0.646757;30.251762;0.000000;4222556140580;1649435992414062;0;46167;1;130;1670.000000;45888;33536;31759;31823;33488;32703;29161;31022;34471;0;0;9.996119;0.428276;-0.598977;-0.072076;0.087285;-0.013407;-54.709373;-18.909491;16.072738;0.292308;0.654349;-0.301900;0.628681;29.861523;0.000000;4222556140580;1649435992414062;0;29791;1;130;1610.000000;33792;28640;33279;30735;32320;32735;30962;39125;32909;0;0;2.236720;-9.282839;2.132574;-0.060926;0.018266;0.001939;-34.214696;82.329607;-3.159557;-0.077868;0.201864;-0.592477;0.775989;25.453195;0.000000
;4222556140600;1649435992421875;0;50271;1;131;1555.000000;36928;32544;31919;33119;32848;32687;29940;34317;31993;0;0;9.749196;-0.377691;-1.580156;0.086561;-0.025987;-0.014513;-45.846622;29.253517;-12.217856;0.573751;-0.385228;-0.654926;-0.305747;30.444126;0.000000;4222556140600;1649435992421875;0;29791;1;131;1578.000000;36976;32640;31983;28655;34528;32815;28680;34464;31355;0;0;9.905027;-0.503125;-1.211525;-0.091410;0.092573;-0.032781;-68.074367;12.730278;-24.315080;-0.346517;0.636093;0.389949;0.568553;30.191289;0.000000;4222556140600;1649435992421875;0;9303;1;131;1657.000000;34016;45648;34543;32879;33072;32703;32939;30357;27753;0;0;0.768469;9.599279;1.568826;0.067194;0.180936;-0.011278;-6.064654;-30.671064;-67.351525;-0.758145;-0.637261;0.113860;0.078421;25.945758;0.000000;4222556140600;1649435992421875;0;21599;1;131;1657.000000;37136;32896;32239;32623;33056;32735;30108;32580;34552;0;0;9.946001;0.543530;-1.385827;-0.060222;0.013917;-0.038077;-48.256731;-2.561401;17.486091;0.148322;0.737921;-0.123208;0.646756;30.050352;0.000000;4222556140600;1649435992421875;0;58455;1;131;1670.000000;45920;33520;31871;31823;33488;32687;29161;31022;34471;0;0;10.020647;0.415860;-0.515031;-0.071917;0.086904;-0.038587;-54.522941;-19.041229;15.900849;0.292355;0.654351;-0.301923;0.628647;29.861523;0.000000;4222556140600;1649435992421875;0;54367;1;131;1611.000000;33792;28640;33295;30735;32320;32719;30962;39141;32893;0;0;2.238019;-9.282859;2.168860;-0.060633;0.017198;-0.024305;-34.036926;82.225094;-3.218936;-0.077826;0.201895;-0.592522;0.775951;25.651313;0.000000
;4222556140620;1649435992429687;0;58463;1;132;1553.000000;36928;32544;31903;33119;32848;32687;29956;34301;31993;0;0;9.747562;-0.377643;-1.614541;0.091398;-0.022529;-0.013978;-45.738657;29.315172;-12.107153;0.573834;-0.385102;-0.654997;-0.305598;30.014327;0.000000;4222556140620;1649435992429687;0;50271;1;132;1579.000000;36960;32624;31983;28671;34528;32815;28680;34464;31339;0;0;9.869816;-0.537496;-1.211468;-0.066950;0.090145;-0.033288;-67.935113;13.020323;-24.401338;-0.346558;0.636008;0.390004;0.568584;30.396243;0.000000;4222556140620;1649435992429687;0;21591;1;132;1656.000000;34016;45632;34543;32879;33072;32703;32939;30373;27769;0;0;0.768051;9.586434;1.568669;0.067216;0.183575;-0.010603;-6.225602;-30.855570;-67.406344;-0.758162;-0.637243;0.113860;0.078404;25.737135;0.000000;4222556140620;1649435992429687;0;42079;1;132;1658.000000;37120;32896;32223;32607;33056;32735;30108;32580;34568;0;0;9.910849;0.546362;-1.421803;-0.084725;0.012512;-0.039270;-48.254948;-2.387748;17.462758;0.148341;0.737943;-0.123144;0.646739;30.251762;0.000000;4222556140620;1649435992429687;0;9303;1;132;1669.000000;45936;33568;31855;31823;33488;32703;29161;31038;34471;0;0;10.031902;0.450696;-0.527292;-0.072429;0.089845;-0.012479;-54.800446;-19.046535;16.065504;0.292341;0.654315;-0.302009;0.628649;29.663699;0.000000;4222556140620;1649435992429687;0;5215;1;132;1611.000000;33792;28640;33295;30751;32320;32719;30946;39157;32893;0;0;2.238019;-9.282859;2.168860;-0.034980;0.017460;-0.024185;-33.934723;81.912899;-3.234869;-0.077804;0.201917;-0.592490;0.775972;25.651313;0.000000
;4222556140640;1649435992437500;0;9311;1;133;1553.000000;36928;32528;31903;33119;32864;32687;29956;34301;31993;0;0;9.748134;-0.413595;-1.614543;0.091379;0.003127;-0.014376;-45.763031;29.255440;-11.999104;0.573981;-0.384945;-0.655012;-0.305489;30.014327;0.000000;4222556140640;1649435992437500;0;1119;1;133;1579.000000;36960;32608;31967;28655;34528;32815;28680;34448;31355;0;0;9.870394;-0.573758;-1.247428;-0.091754;0.090191;-0.033755;-68.058512;13.007950;-24.388008;-0.346538;0.635956;0.390006;0.568653;30.396243;0.000000;4222556140640;1649435992437500;0;46167;1;133;1658.000000;34016;45632;34543;32879;33072;32703;32923;30373;27769;0;0;0.769026;9.588006;1.568985;0.067168;0.177809;-0.012201;-6.220353;-30.697264;-67.250627;-0.758176;-0.637225;0.113873;0.078406;26.154381;0.000000;4222556140640;1649435992437500;0;58463;1;133;1658.000000;37136;32896;32223;32623;33056;32735;30124;32564;34552;0;0;9.946774;0.545804;-1.421827;-0.059271;0.012657;-0.038707;-48.256300;-2.556064;17.546214;0.148285;0.737979;-0.123018;0.646735;30.251762;0.000000;4222556140640;1649435992437500;0;29783;1;133;1670.000000;45920;33744;31807;31823;33488;32703;29145;31038;34471;0;0;10.017615;0.583680;-0.562986;-0.072076;0.087285;-0.013407;-54.927278;-18.877490;16.064461;0.292307;0.654295;-0.302076;0.628653;29.861523;0.000000;4222556140640;1649435992437500;0;13407;1;133;1610.000000;33792;28656;33295;30735;32320;32719;30978;39157;32941;0;0;2.236112;-9.246719;2.168400;-0.060635;0.017530;-0.023993;-33.955089;82.215368;-3.077933;-0.077762;0.201947;-0.592535;0.775933;25.453195;0.000000
;4222556140660;1649435992445312;0;25695;1;134;1553.000000;36912;32528;31903;33135;32864;32687;29972;34317;31977;0;0;9.711705;-0.413015;-1.614510;0.117102;0.003162;-0.014837;-45.747476;29.522105;-11.989666;0.574165;-0.384731;-0.655056;-0.305316;30.014327;0.000000;4222556140660;1649435992445312;0;17503;1;134;1579.000000;36944;32608;31983;28671;34528;32815;28680;34464;31307;0;0;9.833824;-0.573233;-1.211411;-0.066950;0.090145;-0.033288;-68.212265;12.772280;-24.411380;-0.346579;0.635872;0.390062;0.568684;30.396243;0.000000;4222556140660;1649435992445312;0;54359;1;134;1656.000000;34016;45632;34543;32879;33072;32703;32939;30373;27769;0;0;0.768051;9.586434;1.568669;0.067216;0.183575;-0.010603;-6.082929;-30.676177;-67.282186;-0.758192;-0.637207;0.113873;0.078390;25.737135;0.000000;4222556140660;1649435992445312;0;5215;1;134;1657.000000;37120;32912;32207;32623;33056;32735;30124;32548;34536;0;0;9.909572;0.579641;-1.457804;-0.060222;0.013917;-0.038077;-48.254462;-2.536624;17.882344;0.148231;0.738010;-0.122894;0.646734;30.050352;0.000000;4222556140660;1649435992445312;0;46167;1;134;1669.000000;45824;33808;31775;31823;33488;32687;29161;31038;34455;0;0;9.944047;0.631982;-0.587384;-0.072270;0.089464;-0.037662;-54.664983;-19.073406;15.898553;0.292356;0.654289;-0.302099;0.628625;29.663699;0.000000;4222556140660;1649435992445312;0;29791;1;134;1610.000000;33792;28640;33279;30735;32320;32719;30962;39125;32893;0;0;2.236720;-9.282839;2.132574;-0.060635;0.017530;-0.023993;-33.925731;82.380373;-3.115924;-0.077721;0.201976;-0.592581;0.775895;25.453195;0.000000
;4222556140680;1649435992453125;0;46175;1;135;1554.000000;36912;32528;31919;33119;32848;32687;29956;34301;31993;0;0;9.712506;-0.413041;-1.579147;0.088980;-0.024258;-0.014246;-45.774457;29.498432;-12.127087;0.574238;-0.384613;-0.655129;-0.305172;30.229226;0.000000;4222556140680;1649435992453125;0;29791;1;135;1578.000000;36960;32608;31983;28671;34512;32815;28680;34448;31339;0;0;9.869572;-0.575136;-1.211451;-0.066814;0.066228;-0.032305;-67.953459;12.676425;-24.357037;-0.346587;0.635841;0.390148;0.568654;30.191289;0.000000;4222556140680;1649435992453125;0;5207;1;135;1656.000000;34016;45648;34527;32879;33056;32703;32939;30357;27785;0;0;0.767851;9.598381;1.556577;0.067006;0.158294;-0.010725;-6.117536;-30.931867;-67.279906;-0.758198;-0.637181;0.113948;0.078436;25.737135;0.000000;4222556140680;1649435992453125;0;21599;1;135;1658.000000;37104;32928;32223;32623;33056;32751;30108;32580;34552;0;0;9.873821;0.617954;-1.421816;-0.059195;0.012404;-0.013147;-48.250972;-2.484300;17.552172;0.148110;0.738035;-0.122842;0.646744;30.251762;0.000000;4222556140680;1649435992453125;0;62551;1;135;1670.000000;45856;33744;31759;31807;33488;32703;29145;31038;34471;0;0;9.969214;0.584531;-0.599030;-0.097203;0.087427;-0.013315;-54.527902;-18.905565;16.075482;0.292403;0.654233;-0.302245;0.628592;29.861523;0.000000;4222556140680;1649435992453125;0;54367;1;135;1611.000000;33792;28640;33295;30751;32320;32719;30962;39125;32925;0;0;2.238019;-9.282859;2.168860;-0.034980;0.017460;-0.024185;-34.033581;81.928106;-3.076645;-0.077699;0.201999;-0.592548;0.775916;25.651313;0.000000
;4222556140700;1649435992460937;0;62559;1;136;1554.000000;36912;32528;31919;33119;32848;32671;29940;34301;31993;0;0;9.712506;-0.413041;-1.579147;0.088784;-0.024433;-0.039574;-45.644696;29.343365;-12.101667;0.574280;-0.384431;-0.655239;-0.305085;30.229226;0.000000;4222556140700;1649435992460937;0;50271;1;136;1579.000000;36960;32624;31967;28671;34528;32815;28680;34464;31355;0;0;9.869856;-0.537480;-1.247445;-0.066950;0.090145;-0.033288;-67.839808;12.776308;-24.539416;-0.346629;0.635757;0.390204;0.568685;30.396243;0.000000;4222556140700;1649435992460937;0;25687;1;136;1657.000000;34016;45632;34543;32879;33056;32703;32955;30357;27785;0;0;0.768653;9.587333;1.568827;0.066984;0.155655;-0.011400;-6.089853;-30.936229;-67.256422;-0.758202;-0.637155;0.114029;0.078491;25.945758;0.000000;4222556140700;1649435992460937;0;33887;1;136;1657.000000;37104;32944;32223;32623;33056;32751;30108;32580;34552;0;0;9.872519;0.651210;-1.421826;-0.060146;0.013664;-0.012512;-48.281743;-2.759262;17.430431;0.147992;0.738055;-0.122793;0.646757;30.050352;0.000000;4222556140700;1649435992460937;0;13399;1;136;1670.000000;45872;33664;31791;31807;33488;32687;29145;31022;34471;0;0;9.982393;0.524383;-0.575033;-0.097045;0.087046;-0.038494;-54.823020;-18.910436;16.037238;0.292512;0.654206;-0.302328;0.628529;29.861523;0.000000;4222556140700;1649435992460937;0;1119;1;136;1611.000000;33792;28640;33295;30751;32320;32719;30978;39109;32893;0;0;2.238019;-9.282859;2.168860;-0.034980;0.017460;-0.024185;-34.291825;81.989911;-3.240172;-0.077677;0.202021;-0.592516;0.775937;25.651313;0.000000
;4222556140720;1649435992468750;0;17503;1;137;1555.000000;36912;32512;31935;33119;32848;32687;29956;34301;32009;0;0;9.713880;-0.449022;-1.543786;0.086561;-0.025987;-0.014513;-45.636557;29.500093;-12.104082;0.574345;-0.384320;-0.655312;-0.304945;30.444126;0.000000;4222556140720;1649435992468750;0;62559;1;137;1578.000000;36960;32624;31983;28671;34528;32815;28696;34464;31339;0;0;9.869034;-0.538859;-1.211468;-0.066605;0.092527;-0.032314;-67.982307;13.036233;-24.273334;-0.346677;0.635668;0.390255;0.568721;30.191289;0.000000;4222556140720;1649435992468750;0;42071;1;137;1657.000000;34016;45648;34543;32879;33056;32703;32971;30373;27769;0;0;0.768469;9.599279;1.568826;0.066984;0.155655;-0.011400;-6.200419;-30.655781;-67.378535;-0.758206;-0.637128;0.114110;0.078546;25.945758;0.000000;4222556140720;1649435992468750;0;50271;1;137;1657.000000;37104;32960;32239;32623;33056;32751;30124;32580;34584;0;0;9.871944;0.686706;-1.385854;-0.060146;0.013664;-0.012512;-48.145757;-2.727244;17.633844;0.147874;0.738075;-0.122744;0.646771;30.050352;0.000000;4222556140720;1649435992468750;0;25687;1;137;1669.000000;45872;33552;31807;31807;33488;32703;29161;31022;34503;0;0;9.983711;0.439561;-0.563335;-0.097557;0.089986;-0.012386;-54.793843;-19.041520;16.042657;0.292563;0.654141;-0.302475;0.628502;29.663699;0.000000;4222556140720;1649435992468750;0;17503;1;137;1611.000000;33792;28640;33279;30751;32320;32719;30946;39141;32909;0;0;2.238031;-9.282843;2.133018;-0.034980;0.017460;-0.024185;-34.299025;82.130894;-3.217190;-0.077655;0.202044;-0.592483;0.775959;25.651313;0.000000
